Fall 2021-2022(202210),11802,HMPD,300,1,Health Systems Management,3,3,HS,28,-8,0900,1130,VANDYK,103,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Kassem,Kassak,,,
Fall 2021-2022(202210),11803,HMPD,300,2,Health Systems Management,3,3,HS,19,1,1530,1800,VANDYK,101,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Kassem,Kassak,,,
Fall 2021-2022(202210),11804,HMPD,306,1,WS: Microeconomics Hlthcare,0,0,HS,25,-6,1730,2030,VANDYK,201,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Vito Luigi,Tanzi,,,
Fall 2021-2022(202210),11805,HMPD,318,1,Policy&Decisn Making in H.Syst,2,2,HS,32,4,1530,1710,VANDYK,201,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Fadi,El-Jardali,,,
Fall 2021-2022(202210),11806,HMPD,342,1,Financial Mngt&Acctg in HC.Org,3,3,HS,25,2,1730,2000,VANDYK,203,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Shadi,Saleh,,,
Fall 2021-2022(202210),11807,HPCH,200,1,Global Public Health &Conflict,3,3,HS,21,-7,1100,1215,VANDYK,332,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maia,Sieverding,,,
Fall 2021-2022(202210),11808,HPCH,201,1,Health Awareness,3,3,HS,33,-8,1400,1515,VANDYK,201,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Faysal,Kak,,,
Fall 2021-2022(202210),11809,HPCH,202,1,Sexuality and Health,2,2,HS,13,1,1530,1710,VANDYK,332,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Faysal,Kak,,,
Fall 2021-2022(202210),11810,HPCH,203,1,Commun. for Health Prof.,3,3,HS,21,2,1530,1645,VANDYK,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mayada,Kanj,,,
Fall 2021-2022(202210),11811,HPCH,205,1,Introduction to Public Health,3,3,HS,19,-4,0900,1015,VANDYK,332,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Esteban,Hadjez,,,
Fall 2021-2022(202210),11812,HPCH,206,1,Media Relations,2,2,HS,13,1,1500,1640,VANDYK,332,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mayada,Kanj,,,
Fall 2021-2022(202210),11813,HPCH,208,1,Advocacy&Activism for Soc.Chan,3,3,HS,13,1,1400,1515,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Esteban,Hadjez,,,
Fall 2021-2022(202210),11814,HPCH,210,1,Health Communication Theory,3,3,HS,18,-3,1300,1415,VANDYK,332,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Marco,Bardus,,,
Fall 2021-2022(202210),11815,HPCH,211,1,Research Methods,3,3,HS,14,1,0900,1015,VANDYK,201,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Abdulrahim,,,
Fall 2021-2022(202210),11816,HPCH,212,1,Desi.&Eval.of Health Comm.Act.,3,3,HS,13,1,1000,1115,VANDYK,103,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana O,Al Barazi,,,
