Fall 2021-2022(202210),11931,MATH,202,E2,Differential Equations,0,0,AS,15,7,1500,1550,NICELY,210,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana,Nassif,11935,,
Fall 2021-2022(202210),11932,MATH,202,E3,Differential Equations,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,11935,,
Fall 2021-2022(202210),11933,MATH,202,E4,Differential Equations,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,11935,,
Fall 2021-2022(202210),11934,MATH,202,E5,Differential Equations,0,0,AS,22,0,1000,1050,NICELY,322,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamer,Tlas,11935,,
Fall 2021-2022(202210),13229,MATH,202,E6,Differential Equations,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,13228,,
Fall 2021-2022(202210),11935,MATH,202,L1,Differential Equations,3,3,AS,54,56,0900,0950,BLISS,203,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamer,Tlas,11930, or 11931, or 11932, or 11933, or 11934,,
Fall 2021-2022(202210),13228,MATH,202,L2,Differential Equations,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,13229,,
Fall 2021-2022(202210),11936,MATH,203,1,Math for Social Sciences I,3,3,AS,29,1,0930,1045,NICELY,325,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maha,Itani,,,
Fall 2021-2022(202210),11937,MATH,203,2,Math for Social Sciences I,3,3,AS,29,1,1100,1215,NICELY,323,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maha,Itani,,,
Fall 2021-2022(202210),11938,MATH,203,3,Math for Social Sciences I,3,3,AS,32,-2,1200,1250,NICELY,325,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Najwa,Fuleihan,,,
Fall 2021-2022(202210),11939,MATH,203,4,Math for Social Sciences I,3,3,AS,31,-1,1300,1350,NICELY,323,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Najwa,Fuleihan,,,
Fall 2021-2022(202210),11940,MATH,203,5,Math for Social Sciences I,3,3,AS,32,-2,1400,1515,NICELY,320,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joumana,Tannous,,,
Fall 2021-2022(202210),13274,MATH,203,6,Math for Social Sciences I,3,3,AS,28,-1,1700,1815,NICELY,416,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joumana,Tannous,,,
Fall 2021-2022(202210),11941,MATH,204,1,Math for Social Sciences II,3,3,AS,24,1,1400,1515,NICELY,211,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maha,Itani,,,
Fall 2021-2022(202210),11942,MATH,204,2,Math for Social Sciences II,3,3,AS,25,0,1530,1645,NICELY,325,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maha,Itani,,,
Fall 2021-2022(202210),11943,MATH,204,3,Math for Social Sciences II,3,3,AS,28,-3,0900,0950,NICELY,321,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Najwa,Fuleihan,,,
Fall 2021-2022(202210),11944,MATH,204,4,Math for Social Sciences II,3,3,AS,27,-2,1000,1050,NICELY,318,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Najwa,Fuleihan,,,
Fall 2021-2022(202210),11945,MATH,204,5,Math for Social Sciences II,3,3,AS,25,0,1500,1550,NICELY,327,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Michella,Bou Eid,,,
Fall 2021-2022(202210),11946,MATH,204,6,Math for Social Sciences II,3,3,AS,24,1,1600,1650,NICELY,327,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Michella,Bou Eid,,,
Fall 2021-2022(202210),11947,MATH,204,7,Math for Social Sciences II,3,3,AS,25,0,1530,1645,BLISS,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joumana,Tannous,,,
Fall 2021-2022(202210),11948,MATH,204,8,Math for Social Sciences II,3,3,AS,26,-1,1230,1345,NICELY,415,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joumana,Tannous,,,
Fall 2021-2022(202210),11949,MATH,210,1,Introduction to Analysis,3,3,AS,15,10,1000,1050,NICELY,327,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Siamak,Taati,,,
