Fall 2021-2022(202210),10038,AGSC,234,1,Chemicals in Agriculture,3,3,AG,19,1,0900,1015,AGRIC,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),10039,AGSC,249,1,GIS for Agriculture,3,3,AG,15,10,0900,0950,.,.,.,T,.,R,.,.,.,1430,1730,.,.,M,.,.,.,.,.,.,Hadi,Jaafar,,,
Fall 2021-2022(202210),10040,AGSC,252,1,Conservative Agriculture,3,3,AG,20,0,1200,1315,AGRIC,211,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sandra,Yanni,,,
Fall 2021-2022(202210),10041,AGSC,257,1,Emerg.Iss.in Ag.Netw.w.Pr.Sect,1,1,AG,13,7,1300,1350,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hana,Sobh,,,
Fall 2021-2022(202210),10042,AGSC,265,1,Soil Fertility,3,3,AG,10,5,1100,1230,AGRIC,203,.,.,W,.,.,.,.,1400,1659,.,.,.,.,W,.,.,.,.,Isam,Bashour,,,
Fall 2021-2022(202210),13269,AGSC,299,1,Sp.Tp.in Agricultural Science,2,2,AG,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,El Kayal,,,
Fall 2021-2022(202210),13346,AGSC,300A,1,Graduate Tutorial,1,1,AG,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rami,Zurayk,,,
Fall 2021-2022(202210),10043,AGSC,300B,1,Graduate Tutorial,2,2,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),13319,AGSC,307,1,Advanced Crop Production,3,3,AG,4,5,0900,1155,.,.,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,El Kayal,,,
Fall 2021-2022(202210),10044,AGSC,308,1,Plant Tiss.Cult.&Crop Improvem,3,3,AG,0,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),13173,AGSC,310,1,Advanced Soil Physics,3,3,AG,6,4,1400,1650,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,,
Fall 2021-2022(202210),10045,AGSC,324,1,Method:Soil&Plant Tissue Analy,3,3,AG,7,3,1000,1155,AGRIC,310,.,.,.,.,F,.,.,1200,1559,AGRIC,509,.,.,.,.,F,.,.,Isam,Bashour,,,
Fall 2021-2022(202210),10046,AGSC,334,0,Remote Sensing of the Environm,3,3,AG,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),13235,AGSC,376,1,Resource & Environmental Econo,3,3,AG,4,6,1415,1529,.,.,.,T,.,.,.,.,.,1500,1615,.,.,.,.,W,.,.,.,.,Ali,Chalak,,,
